               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12816,             0.07961,            0.047527,                   0,                   0,                   0,                   0,             0.12396,            0.069913,            0.042495,              0.0919,              0.0009,              0.0009
